Rk,Player,Age,Team,Lg,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,RF/9,lgRF9,RF/G,lgRFG,PB,WP,SB,CS,CS%,Pick,Pos,Awards,-9999
858,Michael Siani,25,STL,NL,17,5,4,59.1,15,15,0,0,0,1.000,-3,-55,-1,-20,2.28,2.26,0.88,2.22,,,,,,,8/H,,sianimi01
859,Kenley Jansen,37,LAA,AL,62,0,0,59.0,3,1,1,1,0,.667,,,-2,-7,0.31,1.24,0.03,1.22,,,,,,,1,,janseke01
860,Pierce Johnson,34,ATL,NL,65,0,0,59.0,11,7,4,0,0,1.000,,,0,0,1.68,1.37,0.17,1.35,,,,,,,1,,johnspi01
861,Bradley Blalock,24,COL,NL,14,12,0,58.2,12,6,4,2,2,.833,,,-1,-3,1.53,1.37,0.71,1.35,,,,,,,1,,blalobr01
862,Angel Chivilli,22,COL,NL,43,0,0,58.2,9,3,6,0,0,1.000,,,-1,-3,1.38,1.37,0.21,1.35,,,,,,,1,,chivian01
863,Yennier Cano,31,BAL,AL,65,0,0,58.0,22,4,17,1,1,.955,,,2,7,3.26,1.24,0.32,1.22,,,,,,,1,,canoye01
864,Tristin English,28,ARI,NL,7,7,6,58.0,51,43,8,0,4,1.000,1,27,1,21,7.91,8.22,7.29,8.09,,,,,,,/3,,englitr01
865,Tyler Ferguson,31,ATH,AL,56,0,0,58.0,6,2,2,2,0,.667,,,0,0,0.62,1.24,0.07,1.22,,,,,,,1,,ferguty01
866,Luis Guillorme,30,HOU,AL,12,5,4,58.0,22,6,16,0,2,1.000,1,21,0,0,3.41,2.96,1.57,3.19,,,,,,,/45H,,guilllu01
867,Michael Stefanic,29,TOR,AL,9,6,5,58.0,24,10,14,0,3,1.000,1,29,1,21,3.72,3.93,2.18,3.67,,,,,,,/4H16,,stefami01
868,Caleb Thielbar,38,CHC,NL,67,0,0,58.0,5,0,5,0,0,1.000,,,0,0,0.78,1.37,0.07,1.35,,,,,,,1,,thielca01
869,Austin Gomber,31,COL,NL,12,12,0,57.2,10,2,8,0,1,1.000,,,0,0,1.56,1.37,0.83,1.35,,,,,,,1,,gombeau01
870,Brandon Young,26,BAL,AL,12,12,0,57.2,12,6,5,1,2,.917,,,0,0,1.72,1.23,0.92,1.22,,,,,,,1,,youngbr01
871,Jalen Beeks,31,ARI,NL,61,2,0,57.1,11,3,8,0,0,1.000,,,2,7,1.73,1.37,0.18,1.35,,,,,,,1,,beeksja02
872,Luis Gil,27,NYY,AL,11,11,0,57.0,7,2,2,3,0,.571,,,0,0,0.63,1.25,0.36,1.22,,,,,,,1,,gillu01
873,Tanner Scott,30,LAD,NL,61,0,0,57.0,2,0,2,0,1,1.000,,,0,0,0.32,1.37,0.03,1.35,,,,,,,1,,scottta01
874,Ian Seymour,26,TBR,AL,19,5,0,57.0,9,2,6,1,1,.889,,,1,4,1.26,1.25,0.42,1.22,,,,,,,1,,seymoia01
875,Ryan Zeferjahn,27,LAA,AL,62,1,0,57.0,11,5,6,0,0,1.000,,,0,0,1.74,1.25,0.18,1.22,,,,,,,1,,zeferry01
876,Kyle Finnegan,33,2TM,2LG,56,0,0,57.0,10,5,5,0,0,1.000,,,1,4,1.58,1.33,0.18,1.31,,,,,,,1,,finneky01
876,Kyle Finnegan,33,WSN,NL,40,0,0,39.0,7,3,4,0,0,1.000,,,1,5,1.62,1.36,0.18,1.35,,,,,,,1,,finneky01
876,Kyle Finnegan,33,DET,AL,16,0,0,18.0,3,2,1,0,0,1.000,,,0,0,1.50,1.25,0.19,1.22,,,,,,,1,,finneky01
877,Tristan Beck,29,SFG,NL,31,1,0,56.2,9,5,4,0,0,1.000,,,0,0,1.43,1.37,0.29,1.35,,,,,,,1,,becktr01
878,Nick Mears,28,MIL,NL,63,0,0,56.2,7,2,5,0,0,1.000,,,0,0,1.11,1.37,0.11,1.35,,,,,,,1,,mearsni01
879,Hurston Waldrep,23,ATL,NL,10,9,0,56.1,12,9,3,0,1,1.000,,,-2,-7,1.92,1.37,1.20,1.35,,,,,,,1,,waldrhu01
880,Martín Pérez,34,CHW,AL,11,10,0,56.0,6,2,2,2,0,.667,,,0,0,0.64,1.24,0.36,1.22,,,,,,,1,,perezma02
881,Ryne Stanek,33,NYM,NL,65,0,0,56.0,2,0,2,0,0,1.000,,,1,4,0.32,1.37,0.03,1.35,,,,,,,1,,stanery01
882,Ryan Helsley,30,2TM,NL,58,0,0,56.0,15,10,5,0,0,1.000,,,0,0,2.41,1.37,0.26,1.35,,,,,,,1,,helslry01
882,Ryan Helsley,30,STL,NL,36,0,0,36.0,8,6,2,0,0,1.000,,,0,0,2.00,1.38,0.22,1.35,,,,,,,1,,helslry01
882,Ryan Helsley,30,NYM,NL,22,0,0,20.0,7,4,3,0,0,1.000,,,0,0,3.15,1.35,0.32,1.35,,,,,,,1,,helslry01
883,Taylor Clarke,32,KCR,AL,51,0,0,55.1,8,2,5,1,1,.875,,,1,4,1.14,1.24,0.14,1.22,,,,,,,1,,clarkta01
884,Reed Garrett,32,NYM,NL,58,1,0,55.1,13,8,3,2,0,.846,,,-1,-4,1.79,1.37,0.19,1.35,,,,,,,1,,garrere01
885,Lance McCullers Jr.,31,HOU,AL,16,13,0,55.1,14,7,6,1,0,.929,,,0,0,2.11,1.24,0.81,1.22,,,,,,,1,,mcculla02
886,Steven Wilson,30,CHW,AL,59,0,0,55.1,0,0,0,0,0,,,,-2,-7,0.00,1.24,0.00,1.22,,,,,,,1,,wilsost02
887,Jake Bird,29,2TM,2LG,48,0,0,55.1,8,4,3,1,0,.875,,,1,4,1.14,1.37,0.15,1.34,,,,,,,1,,birdja01
887,Jake Bird,29,COL,NL,45,0,0,53.1,8,4,3,1,0,.875,,,1,4,1.18,1.37,0.16,1.35,,,,,,,1,,birdja01
887,Jake Bird,29,NYY,AL,3,0,0,2.0,0,0,0,0,0,,,,0,0,0.00,1.35,0.00,1.23,,,,,,,/1,,birdja01
888,Chadwick Tromp,30,2TM,2LG,8,7,6,55.1,47,45,1,1,0,.979,-1,-22,1,22,7.48,9.08,5.75,8.95,1,1,6,1,14.3,0,/2,,trompch01
888,Chadwick Tromp,30,ATL,NL,2,2,2,16.1,18,17,1,0,0,1.000,-1,-73,1,73,9.92,8.93,9.00,8.80,0,1,4,0,0.0,0,/2,,trompch01
888,Chadwick Tromp,30,BAL,AL,6,5,4,39.0,29,28,0,1,0,.966,0,0,0,0,6.46,9.14,4.67,9.00,1,0,2,1,33.3,0,/2,,trompch01
889,Luis García,38,3TM,2LG,58,0,0,55.1,11,4,7,0,2,1.000,,,0,0,1.79,1.33,0.19,1.31,,,,,,,1,,garcilu03
889,Luis García,38,2TM,NL,38,0,0,37.1,6,3,3,0,0,1.000,,,-1,-5,1.45,1.37,0.16,1.35,,,,,,,1,,garcilu03
889,Luis García,38,LAD,NL,28,0,0,27.1,5,2,3,0,0,1.000,,,-1,-7,1.65,1.38,0.18,1.35,,,,,,,1,,garcilu03
889,Luis García,38,WSN,NL,10,0,0,10.0,1,1,0,0,0,1.000,,,0,0,0.90,1.35,0.10,1.35,,,,,,,1,,garcilu03
889,Luis García,38,LAA,AL,20,0,0,18.0,5,1,4,0,2,1.000,,,1,11,2.50,1.25,0.25,1.22,,,,,,,1,,garcilu03
890,Keston Hiura,28,COL,NL,8,7,4,55.0,40,36,2,2,4,.950,-1,-15,0,0,6.22,8.23,4.75,8.09,,,,,,,/3,,hiurake01
891,José Ureña,33,5TM,2LG,19,6,0,55.0,9,2,5,2,0,.778,,,-1,-4,1.15,1.26,0.37,1.24,,,,,,,1,,urenajo01
891,José Ureña,33,3TM,AL,16,6,0,49.0,9,2,5,2,0,.778,,,-1,-4,1.29,1.23,0.44,1.22,,,,,,,1,,urenajo01
891,José Ureña,33,2TM,NL,3,0,0,6.0,0,0,0,0,0,,,,0,0,0.00,1.50,0.00,1.37,,,,,,,/1,,urenajo01
891,José Ureña,33,NYM,NL,1,0,0,3.0,0,0,0,0,0,,,,0,0,0.00,1.50,0.00,1.40,,,,,,,/1,,urenajo01
891,José Ureña,33,TOR,AL,6,2,0,12.1,1,0,1,0,0,1.000,,,0,0,0.73,1.24,0.17,1.22,,,,,,,/1,,urenajo01
891,José Ureña,33,LAD,NL,2,0,0,3.0,0,0,0,0,0,,,,0,0,0.00,1.50,0.00,1.35,,,,,,,/1,,urenajo01
891,José Ureña,33,MIN,AL,4,3,0,17.2,3,1,1,1,0,.667,,,-1,-11,1.02,1.22,0.50,1.23,,,,,,,/1,,urenajo01
891,José Ureña,33,LAA,AL,6,1,0,19.0,5,1,3,1,0,.800,,,0,0,1.89,1.23,0.67,1.22,,,,,,,/1,,urenajo01
892,Jorge Alcala,29,3TM,2LG,56,0,0,55.0,10,2,7,1,1,.900,,,-2,-7,1.47,1.26,0.16,1.26,,,,,,,1,,alcaljo01
892,Jorge Alcala,29,2TM,AL,41,0,0,40.2,8,2,5,1,1,.875,,,-3,-15,1.55,1.22,0.17,1.22,,,,,,,1,,alcaljo01
892,Jorge Alcala,29,MIN,AL,22,0,0,24.1,6,2,3,1,1,.833,,,-3,-25,1.85,1.22,0.23,1.22,,,,,,,1,,alcaljo01
892,Jorge Alcala,29,BOS,AL,19,0,0,16.1,2,0,2,0,0,1.000,,,0,0,1.10,1.21,0.11,1.22,,,,,,,1,,alcaljo01
892,Jorge Alcala,29,STL,NL,15,0,0,14.1,2,0,2,0,0,1.000,,,1,14,1.26,1.38,0.13,1.35,,,,,,,1,,alcaljo01
893,Matt Festa,32,CLE,AL,63,0,0,54.2,11,3,8,0,0,1.000,,,0,0,1.81,1.23,0.17,1.22,,,,,,,1,,festama01
894,Cade Gibson,27,MIA,NL,44,1,0,54.2,11,2,9,0,1,1.000,,,1,4,1.81,1.37,0.25,1.35,,,,,,,1,,gibsoca01
895,Aaron Bummer,31,ATL,NL,42,2,0,54.1,13,3,8,2,0,.846,,,0,0,1.82,1.37,0.26,1.35,,,,,,,1,,bummeaa01
896,Ali Sánchez,28,2TM,AL,12,5,3,54.1,55,54,1,0,0,1.000,1,22,0,0,9.11,8.93,4.23,8.32,0,2,4,1,20.0,0,2/H13,,sanchal04
896,Ali Sánchez,28,TOR,AL,8,5,3,51.0,54,54,0,0,0,1.000,1,24,0,0,9.53,8.93,6.00,8.01,0,0,4,1,20.0,0,/213H,,sanchal04
896,Ali Sánchez,28,BOS,AL,4,0,0,3.1,1,0,1,0,0,1.000,0,0,0,0,2.70,8.91,0.25,9.00,0,2,0,0,,0,/2H,,sanchal04
897,Brandon Walter,28,HOU,AL,9,9,0,53.2,8,3,5,0,0,1.000,,,-1,-4,1.34,1.24,0.89,1.22,,,,,,,/1,,waltebr01
898,David Festa,25,MIN,AL,11,10,0,53.1,11,3,8,0,1,1.000,,,2,8,1.86,1.23,1.00,1.22,,,,,,,1,,festada01
899,David Villar,28,SFG,NL,8,6,4,53.0,63,60,3,0,4,1.000,-1,-16,0,0,10.70,8.13,7.00,7.47,,,,,,,/3H5D,,villada01
900,Andrew Kittredge,35,2TM,2LG,54,0,0,53.0,7,4,3,0,1,1.000,,,-1,-4,1.19,1.29,0.13,1.28,,,,,,,1,,kittran01
900,Andrew Kittredge,35,BAL,AL,31,0,0,31.1,6,3,3,0,1,1.000,,,0,0,1.72,1.24,0.19,1.22,,,,,,,1,,kittran01
900,Andrew Kittredge,35,CHC,NL,23,0,0,21.2,1,1,0,0,0,1.000,,,-1,-9,0.42,1.37,0.04,1.35,,,,,,,1,,kittran01
901,Mason Fluharty,23,TOR,AL,55,0,0,52.2,2,0,2,0,0,1.000,,,1,4,0.34,1.25,0.04,1.22,,,,,,,1,,fluhama01
902,Josh Hader,31,HOU,AL,48,0,0,52.2,5,1,4,0,0,1.000,,,0,0,0.85,1.25,0.10,1.22,,,,,,,1,AS,haderjo01
903,Cole Henry,25,WSN,NL,57,0,0,52.2,2,0,1,1,0,.500,,,-1,-4,0.17,1.37,0.02,1.35,,,,,,,1,,henryco01
904,Daniel Palencia,25,CHC,NL,54,0,0,52.2,2,2,0,0,0,1.000,,,-1,-4,0.34,1.37,0.04,1.35,,,,,,,1,,palenda01
905,Joe Boyle,25,TBR,AL,13,9,0,52.0,6,2,3,1,1,.833,,,-2,-8,0.87,1.25,0.38,1.22,,,,,,,1,,boylejo01
906,José Azócar,29,2TM,NL,9,5,3,52.0,10,10,0,0,0,1.000,-3,-58,0,0,1.73,2.27,1.11,2.22,,,,,,,/H978D,,azocajo01
906,José Azócar,29,NYM,NL,8,5,3,51.0,10,10,0,0,0,1.000,-3,-59,0,0,1.76,2.26,1.25,2.23,,,,,,,/H789,,azocajo01
906,José Azócar,29,ATL,NL,1,0,0,1.0,0,0,0,0,0,,0,0,0,0,0.00,2.70,0.00,2.20,,,,,,,/H9D,,azocajo01
907,Brennan Bernardino,33,BOS,AL,55,3,0,51.2,16,3,9,4,0,.750,,,-2,-8,2.09,1.24,0.22,1.22,,,,,,,1,,bernabr01
908,Tyler Gilbert,31,CHW,AL,46,5,0,51.0,9,5,4,0,0,1.000,,,0,0,1.59,1.24,0.20,1.22,,,,,,,1,,gilbety01
909,Joe Ross,32,PHI,NL,37,1,0,51.0,6,2,4,0,0,1.000,,,-1,-4,1.06,1.38,0.16,1.35,,,,,,,1,,rossjo01
910,Luke Jackson,33,3TM,AL,52,0,0,51.0,12,8,3,1,0,.917,,,-3,-12,1.94,1.24,0.21,1.22,,,,,,,1,,jackslu01
910,Luke Jackson,33,TEX,AL,39,0,0,35.0,9,6,2,1,0,.889,,,-2,-11,2.06,1.23,0.21,1.22,,,,,,,1,,jackslu01
910,Luke Jackson,33,DET,AL,3,0,0,4.2,1,0,1,0,0,1.000,,,0,0,1.93,1.16,0.33,1.23,,,,,,,/1,,jackslu01
910,Luke Jackson,33,SEA,AL,10,0,0,11.1,2,2,0,0,0,1.000,,,-1,-18,1.59,1.27,0.20,1.22,,,,,,,1,,jackslu01
911,Tobias Myers,26,MIL,NL,22,6,0,50.2,8,3,4,1,0,.875,,,1,4,1.24,1.37,0.32,1.35,,,,,,,1,,myersto01
912,Randy Rodríguez,25,SFG,NL,50,0,0,50.2,6,4,2,0,0,1.000,,,-1,-4,1.07,1.37,0.12,1.35,,,,,,,1,AS,rodrira02
913,Bennett Sousa,30,HOU,AL,44,0,0,50.2,5,0,4,1,0,.800,,,-1,-4,0.71,1.24,0.09,1.22,,,,,,,1,,sousabe01
914,Victor Vodnik,25,COL,NL,52,0,0,50.2,9,3,6,0,1,1.000,,,0,0,1.60,1.37,0.17,1.35,,,,,,,1,,vodnivi01
915,Taylor Rogers,34,2TM,NL,57,0,0,50.2,6,1,4,1,0,.833,,,2,8,0.89,1.37,0.09,1.35,,,,,,,1,,rogerta01
915,Taylor Rogers,34,CIN,NL,40,0,0,33.0,3,0,3,0,0,1.000,,,1,6,0.82,1.36,0.08,1.35,,,,,,,1,,rogerta01
915,Taylor Rogers,34,CHC,NL,17,0,0,17.2,3,1,1,1,0,.667,,,1,11,1.02,1.38,0.12,1.35,,,,,,,1,,rogerta01
916,Owen Caissie,22,CHC,NL,8,6,4,50.1,14,14,0,0,0,1.000,-1,-17,0,0,2.50,2.25,1.75,2.23,,,,,,,/9H7D,,caissow01
917,Anthony Bender,30,MIA,NL,51,0,0,50.0,11,2,9,0,0,1.000,,,1,4,1.98,1.37,0.22,1.35,,,,,,,1,,bendean01
918,Braydon Fisher,24,TOR,AL,52,1,0,50.0,4,0,4,0,0,1.000,,,-1,-4,0.72,1.24,0.08,1.22,,,,,,,1,ROY-10,fishebr02
919,Casey Legumina,28,SEA,AL,48,1,0,49.2,2,0,2,0,0,1.000,,,0,0,0.36,1.23,0.04,1.22,,,,,,,1,,legumca01
920,Drew Pomeranz,36,CHC,NL,57,4,0,49.2,2,0,2,0,1,1.000,,,0,0,0.36,1.38,0.04,1.35,,,,,,,1,,pomerdr01
921,Jackson Jobe,22,DET,AL,10,10,0,49.0,6,1,4,1,0,.833,,,0,0,0.92,1.25,0.50,1.22,,,,,,,1,,jobeja01
922,Carson McCusker,27,MIN,AL,12,7,1,49.0,10,10,0,0,0,1.000,-1,-17,-2,-49,1.84,2.28,0.83,2.25,,,,,,,9/HD,,mccusca01
923,Cade Cavalli,26,WSN,NL,10,10,0,48.2,18,8,10,0,0,1.000,,,2,8,3.33,1.37,1.80,1.35,,,,,,,1,,cavalca01
924,Luis Morales,22,ATH,AL,10,9,0,48.2,4,1,3,0,0,1.000,,,0,0,0.74,1.24,0.40,1.22,,,,,,,1,ROY-13,morallu01
925,Ronel Blanco,31,HOU,AL,9,9,0,48.1,7,2,5,0,0,1.000,,,-1,-4,1.30,1.25,0.78,1.22,,,,,,,/1,,blancro01
926,John King,30,STL,NL,51,0,0,48.1,21,4,17,0,0,1.000,,,4,17,3.91,1.38,0.41,1.35,,,,,,,1,,kingjo01
927,Mark Leiter Jr.,34,NYY,AL,59,0,0,48.1,5,2,2,1,0,.800,,,-2,-8,0.74,1.25,0.07,1.22,,,,,,,1,,leitema02
928,Justin Wilson,37,BOS,AL,61,0,0,48.1,4,1,3,0,0,1.000,,,0,0,0.74,1.25,0.07,1.22,,,,,,,1,,wilsoju10
929,Fernando Cruz,35,NYY,AL,49,0,0,48.0,6,4,2,0,0,1.000,,,0,0,1.13,1.24,0.12,1.22,,,,,,,1,,cruzfe01
930,Nolan McLean,23,NYM,NL,8,8,0,48.0,12,5,7,0,1,1.000,,,2,8,2.25,1.37,1.50,1.35,,,,,,,/1,ROY-11,mcleano01
931,Riley O'Brien,30,STL,NL,42,0,0,48.0,13,5,8,0,1,1.000,,,0,0,2.44,1.37,0.31,1.35,,,,,,,1,,obrieri01
932,Isaac Mattson,29,PIT,NL,44,0,0,47.2,10,2,7,1,0,.900,,,1,4,1.70,1.38,0.20,1.35,,,,,,,1,,mattsis01
933,Lou Trivino,33,3TM,NL,47,2,0,47.2,9,5,4,0,0,1.000,,,-2,-8,1.70,1.38,0.19,1.35,,,,,,,1,,trivilo01
933,Lou Trivino,33,SFG,NL,11,0,0,12.1,1,1,0,0,0,1.000,,,-1,-16,0.73,1.39,0.09,1.35,,,,,,,1,,trivilo01
933,Lou Trivino,33,LAD,NL,26,2,0,26.1,7,3,4,0,0,1.000,,,0,0,2.39,1.37,0.27,1.35,,,,,,,1,,trivilo01
933,Lou Trivino,33,PHI,NL,10,0,0,9.0,1,1,0,0,0,1.000,,,-1,-22,1.00,1.40,0.10,1.35,,,,,,,1,,trivilo01
934,Matt Brash,27,SEA,AL,53,0,0,47.1,9,4,5,0,0,1.000,,,-1,-4,1.71,1.24,0.17,1.22,,,,,,,1,,brashma01
935,Emmanuel Clase,27,CLE,AL,48,0,0,47.1,9,4,3,2,0,.778,,,-1,-4,1.33,1.24,0.15,1.22,,,,,,,1,,claseem01
936,Connor Kaiser,28,ARI,NL,9,5,4,47.1,20,5,15,0,2,1.000,-1,-23,-1,-25,3.80,4.11,2.22,4.06,,,,,,,/4H,,kaiseco01
937,David Morgan,25,SDP,NL,41,2,0,47.1,8,2,6,0,1,1.000,,,1,4,1.52,1.37,0.20,1.35,,,,,,,1,,morgada01
938,Bryse Wilson,27,CHW,AL,20,5,0,47.1,5,0,2,3,0,.400,,,-3,-13,0.38,1.24,0.10,1.22,,,,,,,1,,wilsobr02
939,Connor Brogdon,30,LAA,AL,43,0,0,47.0,5,1,3,1,1,.800,,,1,4,0.77,1.24,0.09,1.22,,,,,,,1,,brogdco01
940,Trevor Megill,31,MIL,NL,50,0,0,47.0,5,3,2,0,0,1.000,,,-2,-9,0.96,1.38,0.10,1.35,,,,,,,1,AS,megiltr01
941,Shohei Ohtani,30,LAD,NL,14,14,0,47.0,7,3,4,0,1,1.000,,,1,4,1.34,1.38,0.50,1.35,,,,,,,*D1,ASMVP-1SS,ohtansh01
942,Dietrich Enns,34,2TM,AL,24,3,0,46.1,5,1,3,1,0,.800,,,-2,-9,0.78,1.24,0.17,1.22,,,,,,,1,,ennsdi01
942,Dietrich Enns,34,DET,AL,7,2,0,17.2,2,0,2,0,0,1.000,,,0,0,1.02,1.22,0.29,1.21,,,,,,,/1,,ennsdi01
942,Dietrich Enns,34,BAL,AL,17,1,0,28.2,3,1,1,1,0,.667,,,-2,-14,0.63,1.26,0.12,1.22,,,,,,,1,,ennsdi01
943,Mason Montgomery,25,TBR,AL,57,0,0,46.0,9,3,5,1,0,.889,,,-2,-9,1.57,1.23,0.14,1.22,,,,,,,1,,montgma01
944,Kaleb Ort,33,HOU,AL,49,0,0,46.0,3,2,1,0,0,1.000,,,0,0,0.59,1.23,0.06,1.22,,,,,,,1,,ortka01
945,Shelby Miller,34,2TM,NL,48,0,0,46.0,6,2,3,1,0,.833,,,0,0,0.98,1.37,0.10,1.35,,,,,,,1,,millesh01
945,Shelby Miller,34,ARI,NL,37,0,0,36.1,5,2,2,1,0,.800,,,-1,-6,0.99,1.36,0.11,1.35,,,,,,,1,,millesh01
945,Shelby Miller,34,MIL,NL,11,0,0,9.2,1,0,1,0,0,1.000,,,1,21,0.93,1.40,0.09,1.35,,,,,,,1,,millesh01
946,Gage Workman,25,2TM,2LG,11,5,1,46.0,15,6,6,3,2,.800,-3,-73,-3,-78,2.35,2.70,1.00,2.78,,,,,,,/56HD,,workmga01
946,Gage Workman,25,CHC,NL,8,4,1,37.0,10,3,5,2,1,.800,-2,-62,-2,-65,1.95,2.70,0.89,2.76,,,,,,,/56DH,,workmga01
946,Gage Workman,25,CHW,AL,3,1,0,9.0,5,3,1,1,1,.800,-1,-120,-1,-133,4.00,2.70,1.33,2.87,,,,,,,/56H,,workmga01
947,Steven Cruz,26,KCR,AL,47,0,0,45.2,8,4,4,0,0,1.000,,,0,0,1.58,1.24,0.17,1.22,,,,,,,1,,cruzst01
948,Troy Melton,24,DET,AL,16,4,0,45.2,10,4,6,0,1,1.000,,,2,9,1.97,1.24,0.63,1.22,,,,,,,1,,meltotr01
949,Carlos Carrasco,38,2TM,2LG,11,9,0,45.2,6,2,4,0,1,1.000,,,0,0,1.18,1.28,0.55,1.26,,,,,,,1,,carraca01
949,Carlos Carrasco,38,NYY,AL,8,6,0,32.0,5,2,3,0,1,1.000,,,0,0,1.41,1.24,0.63,1.23,,,,,,,/1,,carraca01
949,Carlos Carrasco,38,ATL,NL,3,3,0,13.2,1,0,1,0,0,1.000,,,0,0,0.66,1.38,0.33,1.37,,,,,,,/1,,carraca01
950,Akil Baddoo,26,DET,AL,7,5,3,45.0,15,14,1,0,1,1.000,2,43,4,107,3.00,2.28,2.14,2.26,,,,,,,/798H,,baddoak01
951,Richard Fitts,25,BOS,AL,11,10,0,45.0,4,3,1,0,1,1.000,,,-2,-9,0.80,1.24,0.36,1.22,,,,,,,1,,fittsri01
952,Chase Shugart,28,PIT,NL,35,0,0,45.0,4,2,2,0,2,1.000,,,-1,-4,0.80,1.38,0.11,1.35,,,,,,,1,,shugach01
953,Mason Englert,25,TBR,AL,30,0,0,44.2,6,1,5,0,1,1.000,,,2,9,1.21,1.25,0.21,1.22,,,,,,,1,,englema01
954,Ben Lively,33,CLE,AL,9,9,0,44.2,2,1,1,0,0,1.000,,,0,0,0.40,1.25,0.22,1.22,,,,,,,/1,,livelbe01
955,Jonathan Bowlan,28,KCR,AL,34,1,0,44.1,7,1,6,0,2,1.000,,,2,9,1.42,1.24,0.21,1.22,,,,,,,1,,bowlajo01
956,AJ Smith-Shawver,22,ATL,NL,9,9,0,44.1,8,4,4,0,0,1.000,,,-1,-5,1.62,1.36,0.89,1.36,,,,,,,/1,,smithaj01
957,Jack Winkler,26,MIA,NL,13,4,1,44.1,20,12,6,2,4,.900,-3,-73,-2,-54,3.65,4.12,1.38,4.66,,,,,,,/4H365,,winklja01
958,Scott Blewett,29,3TM,2LG,26,2,0,44.1,4,3,1,0,0,1.000,,,0,0,0.81,1.28,0.15,1.28,,,,,,,1,,blewesc01
958,Scott Blewett,29,2TM,AL,15,1,0,28.0,3,2,1,0,0,1.000,,,-1,-7,0.96,1.22,0.20,1.22,,,,,,,1,,blewesc01
958,Scott Blewett,29,MIN,AL,2,0,0,4.2,0,0,0,0,0,,,,0,0,0.00,1.16,0.00,1.20,,,,,,,/1,,blewesc01
958,Scott Blewett,29,BAL,AL,13,1,0,23.1,3,2,1,0,0,1.000,,,-1,-9,1.16,1.23,0.23,1.22,,,,,,,1,,blewesc01
958,Scott Blewett,29,ATL,NL,11,1,0,16.1,1,1,0,0,0,1.000,,,1,12,0.55,1.38,0.09,1.35,,,,,,,1,,blewesc01
959,Chris Flexen,30,CHC,NL,21,1,0,43.2,7,3,3,1,0,.857,,,1,5,1.24,1.38,0.29,1.35,,,,,,,1,,flexech01
960,Chad Green,34,TOR,AL,45,0,0,43.2,2,0,2,0,0,1.000,,,-1,-5,0.41,1.24,0.04,1.22,,,,,,,1,,greench03
961,Tanner Houck,29,BOS,AL,9,9,0,43.2,8,4,3,1,0,.875,,,-3,-14,1.44,1.24,0.78,1.22,,,,,,,/1,,houckta01
962,Caleb Boushley,31,TEX,AL,25,1,0,43.1,10,7,3,0,1,1.000,,,0,0,2.08,1.25,0.40,1.22,,,,,,,1,,boushca01
963,Chase Burns,22,CIN,NL,13,8,0,43.1,7,1,5,1,0,.857,,,-1,-5,1.25,1.37,0.46,1.35,,,,,,,1,,burnsch01
964,Carlos Hernández,28,3TM,2LG,41,0,0,43.1,5,0,4,1,0,.800,,,-3,-14,0.83,1.33,0.10,1.30,,,,,,,1,,hernaca04
964,Carlos Hernández,28,2TM,AL,16,0,0,17.2,2,0,2,0,0,1.000,,,0,0,1.02,1.27,0.13,1.22,,,,,,,1,,hernaca04
964,Carlos Hernández,28,PHI,NL,25,0,0,25.2,3,0,2,1,0,.667,,,-3,-23,0.70,1.37,0.08,1.35,,,,,,,1,,hernaca04
964,Carlos Hernández,28,DET,AL,11,0,0,10.2,1,0,1,0,0,1.000,,,0,0,0.84,1.27,0.09,1.22,,,,,,,1,,hernaca04
964,Carlos Hernández,28,CLE,AL,5,0,0,7.0,1,0,1,0,0,1.000,,,0,0,1.29,1.29,0.20,1.22,,,,,,,/1,,hernaca04
965,Gordon Graceffo,25,STL,NL,26,0,0,43.0,4,2,1,1,0,.750,,,0,0,0.63,1.36,0.12,1.35,,,,,,,1,,gracego01
966,Kyle Hart,32,SDP,NL,20,6,0,43.0,6,1,5,0,1,1.000,,,1,5,1.26,1.36,0.30,1.35,,,,,,,1,,hartky01
967,Danny Coulombe,35,2TM,AL,55,1,0,43.0,4,0,4,0,1,1.000,,,1,5,0.84,1.26,0.07,1.22,,,,,,,1,,couloda01
967,Danny Coulombe,35,MIN,AL,40,1,0,31.0,2,0,2,0,0,1.000,,,0,0,0.58,1.25,0.05,1.22,,,,,,,1,,couloda01
967,Danny Coulombe,35,TEX,AL,15,0,0,12.0,2,0,2,0,1,1.000,,,1,17,1.50,1.28,0.13,1.22,,,,,,,1,,couloda01
968,Drew Avans,29,2TM,2LG,7,5,3,43.0,12,11,1,0,0,1.000,-1,-39,-1,-28,2.51,2.28,1.71,2.24,,,,,,,/789H,,avansdr01
968,Drew Avans,29,ATH,AL,6,4,2,34.0,10,9,1,0,0,1.000,-2,-56,-1,-35,2.65,2.28,1.67,2.25,,,,,,,/789H,,avansdr01
968,Drew Avans,29,MIL,NL,1,1,1,9.0,2,2,0,0,0,1.000,0,27,0,0,2.00,2.30,2.00,2.20,,,,,,,/7,,avansdr01
969,Tim Herrin,28,CLE,AL,54,0,0,42.2,5,1,4,0,1,1.000,,,-1,-5,1.05,1.24,0.09,1.22,,,,,,,1,,herriti01
970,Jordan Romano,32,PHI,NL,49,0,0,42.2,3,1,2,0,0,1.000,,,-1,-5,0.63,1.37,0.06,1.35,,,,,,,1,,romanjo03
